spectral_centroid_mean,spectral_entropy_mean,mfcc_1_mean,zcr_mean,delta energy_std,delta spectral_entropy_std,delta zcr_std,delta spectral_rolloff_std,energy_mean,ratio,spectral_spread_std,delta chroma_9_std,mfcc_2_mean,spectral_rolloff_std,delta spectral_spread_std,spectral_rolloff_mean,delta chroma_3_std,energy_entropy_mean,spectral_entropy_std,zcr_std,emotion
-1.225497375041094,-0.9309974503330098,0.4752156444394639,-1.1442921488225848,2.227472601771324,-0.7533387447206025,-0.7988684816173381,-0.6017028018191349,1.7671108445361854,-0.2570648632391004,1.3711259200768566,-0.6249013340251068,0.5269494244869108,-0.5783005644641438,1.4844120560665226,-0.8827926338308661,0.5668208632226384,-0.3677110186584776,-0.7569458820302766,-0.7948376104058397,4.0
-1.2865094363898326,-0.7279329248429581,-0.2337002449364675,-0.7762174000066995,-0.9881946598002028,-0.8495328290438019,-0.9071447623607511,-0.7354603017470808,-0.6007668111921827,-0.602551671061866,1.595487691656741,0.1447166383364556,0.8294745489216033,-0.6318295697621464,1.5775744408854513,-0.5786089408990868,-0.8523199087804493,0.8465022714718807,-0.7128315721225116,-0.7135099283845799,4.0
-0.2764983648916161,-0.5832955551025563,0.5103502457094452,-0.4442764943279013,0.4820666144807677,-0.3288797724327879,0.0007351801171335,-0.1183127441925006,0.8568227724427733,-0.8623586804795252,0.0855835346814141,0.9930275655960183,0.9198861952339196,-0.194358587197182,-0.0059261320853601,-0.5073987560849701,0.0197351285696251,0.5228692034186653,-0.4159606558880443,-0.0895241456790066,4.0
0.508057117497936,1.5069934467973534,1.3936804277943553,1.2993238873584478,-0.8080514260766744,0.7079419330194159,0.3546795955154281,0.0832134269102969,-0.2370434645114794,1.209765372542826,-0.5520312759841212,-0.6486446943570966,-1.6377617622474006,0.108033932148366,-0.4744680977891386,1.2140465301229737,-1.050853307007772,1.2466348319571063,0.7195803082931921,0.2982917887767322,1.0
0.0388567968205618,-0.9422363024465072,-4.069019855504431,-0.8583067721797164,-0.9672764555675846,-0.8147564207175737,-0.8060267257078638,-0.6348497220944311,-1.1712009115773387,-1.1526980704700391,-0.0708677002555451,-0.9177277501588896,1.2768683168626482,-0.6664391561260744,-0.0559406572625075,-0.9522866906171592,-0.9608910944075436,0.4661430082699284,-0.8051765145539429,-0.7240957404316645,4.0
-0.7699060546353839,-0.8025323184337982,-1.1678682730399728,-0.8288754804854163,0.3645295132590529,-0.1261086467159479,-0.2541123340306904,-0.4094575571058584,-0.654047050742792,-0.7058368821980414,0.2848215371167597,-0.7431132204191767,0.8597141872627885,-0.4671789333766757,0.2938245944645014,-0.8402134892256302,0.0726429544823802,-2.133446945275299,-0.1890609547055904,-0.2770396099528526,4.0
-0.2869122082825929,-0.7371500956875447,-1.2259134162785976,-0.6572682156486361,-0.7417881779995991,-0.6424367899700812,-0.724389257552962,-0.6425152354175738,-0.9704594044390904,-0.9410726702942712,-0.5823752987562398,-0.8758526994168803,0.5979422222706967,-0.641929962894179,-0.7688703217270088,-0.7493089096241198,-0.6579928850429864,0.3807335773391965,-0.5787356301293172,-0.6184194692103787,4.0
-0.8699283175391593,-0.948308275768445,-1.4813773639223815,-0.9814387200641032,-0.6557306195732584,-0.6479612093912649,-0.7011071831649639,-0.644646553913221,-0.7744550588381705,-0.9280871185016276,0.3765526447352875,-0.7438268762637131,1.6130097533042933,-0.6283581731909768,0.5246175045209541,-0.902578312023995,-0.5151698814614497,-0.026190895382279,-0.5627039198098188,-0.6251512332288391,4.0
-0.8737626198645527,0.21047007176944,0.8400536964819765,-0.3579690578080468,-0.2186672793655888,-0.4440780386304602,-0.6253716735860684,-0.570766346487498,0.1253214849589025,-0.4660016135136373,0.6238379882058882,0.1739477059940666,-0.6689932019800541,-0.5769205560216432,0.6988802388788593,0.1123620435880705,-0.5144857899285682,0.692900114512186,-0.4329335292245103,-0.6693669203204894,1.0
0.0491785393054933,-0.5962090183826375,-1.1462933100024186,-0.4650974554533827,-0.7458147741832786,-0.2976032488907449,-0.2614584252789894,-0.2505463156617123,-0.8327357717610921,-0.9764681212788586,-0.5461194149157426,-0.4859311899068808,0.6802855861600358,-0.230544619788412,-0.6289962203139993,-0.6348030054697446,-0.88473747999383,0.2129925635832312,-0.3154375408163739,-0.2146721196183024,4.0
-0.0636032483848211,-0.6221440383268009,0.3216381733763858,-0.4577575707184926,0.1558453852097687,-0.7828860644212092,-0.5247784779811617,-0.6589408350683007,-0.3627357195185247,1.6620460736895302,-1.0156206252059177,-0.0784387606587884,0.3007987806898193,-0.7409488207941962,-0.823619607969752,-0.7178480838374446,-1.1313388197693772,0.0003841598455689,-0.9011948057107404,-0.6873912510759665,2.0
-0.8394074770418184,-0.812246995610485,-1.4100983264922238,-0.8621265511820605,-0.9248675954774876,-0.4222059361728292,-0.2515191828696587,-0.2515362415678081,-1.0249687529618414,-0.7604835757118088,0.8917294079798986,-0.999725694666628,0.8140752336784147,-0.2848589304147008,0.8440298555625809,-0.7419058254189859,0.0357298365958029,0.036191120325858,-0.457141305402451,-0.3005903058637466,4.0
-1.400079074106919,-1.1991371243449926,-1.107404360899734,-0.960833017202842,-1.0361394453481072,-1.1947513179339742,-1.0208744730703792,-0.8444905286934554,-1.0458014004711158,-0.9869514507345458,1.3433476859200637,-0.9051505164313568,1.1237120907588771,-0.8708839725683655,1.2319509110063975,-0.75547510368154,-0.4000439641508682,0.6949014401448161,-1.2576485038022145,-1.0492528430300436,4.0
1.2193317108721002,1.6334242012933258,0.5641918441478023,1.922327148158592,-0.0955682727279004,0.5432432228172065,0.6780768133451736,0.8215361126194577,0.0086640843732605,-0.8272415490960763,-0.8959133112953251,0.3787614056756794,0.051425834445097,1.3004317610396916,-0.992050002939479,1.7537069503661922,-0.2539607861308324,0.6738276460637287,0.9936635045003518,0.9935474498908452,4.0
0.119350800128578,1.1489589614415343,1.310135212698966,0.7854602031614032,0.2001768002223541,-0.0703078773191346,-0.3563231036211424,-0.263095682131175,0.0887333794124981,-0.6263164588936883,-1.2410777925725798,-0.7099637219992251,-1.0599792002418496,-0.2711457322019698,-1.2754680218718504,0.858283148780456,-0.8834756459097208,0.6151974984607416,-0.0375416369622539,-0.3813586003146358,1.0
-0.7761582285900808,-1.1829814740670088,-1.2403375604330849,-1.4392803858102028,-0.2998945609496158,-0.9948320321800428,-0.9357045221105482,-0.7600702117701938,0.1594396238568408,-1.2312481002261326,0.6387647115878963,-1.028714904196249,1.396640079695265,-0.77966730587808,0.9776154694377652,-1.1784276358155337,-0.8291745959499409,1.4203508937152731,-1.083303288126838,-0.9230844332277728,4.0
0.0889003345313115,0.2838180143742491,1.0241581102612924,0.1046785076873589,-0.9255875106721824,-0.1068816426499298,-0.20716818250423,-0.4428051905089759,-0.2938642714735869,1.2188807087394362,-0.3605526844638879,-0.9328133481983908,-0.4303683249899116,-0.4548277020357374,-0.1972841479005416,0.0940630401347128,1.2635732910954929,0.8599579169981033,-0.123086754099533,-0.3554341247408931,4.0
0.1169350863353602,0.5254414631820761,1.3368000168237684,0.5152393288099748,-0.6692137459588675,-0.0169830895855403,-0.1234089782727298,-0.1301173278710351,-0.0489469443390447,-0.3585474851752375,-0.3765969918945252,-0.1337912881277503,-0.8060928673929656,-0.2374664497613911,-0.2738826160130428,0.5823744907751897,-1.0541399614425973,1.2174258806649711,-0.1249556469300874,-0.2946081792536169,4.0
0.1246960658842343,0.3603720043890202,0.8530350121955034,0.0105684387202267,1.6236669742013965,0.8397694326172351,0.6313832678587831,0.3696572133254305,1.5175207036551597,0.0476250852216306,-0.4908876978731518,-0.8691974686147378,-0.6244619343322798,0.581250469897937,-0.6031194784823835,-0.0057462356962771,-0.2675605796188715,-0.0053227937186717,1.135855925037209,0.8757418249644804,4.0
-1.1869781918377778,-0.9537161162465464,1.4576599509105703,-1.2337114294116514,0.2946571208374421,-0.9362573628735642,-0.8496445948324178,-0.7385747344192297,2.804508629305476,-0.5001571429443638,0.9146744879682828,0.985409977669259,0.6120067250151797,-0.8262734482206706,0.865347601378958,-0.9674086166263564,-0.5338338473432058,0.6380537814009576,-1.0099417269752418,-0.9654190677648242,2.0
-0.1561811413823705,-0.5839337764470077,-0.6470367213343399,-0.4793889158975105,-0.5875996702712002,-0.4850790646462604,-0.2628955965477737,-0.3740147573761222,-0.8745775186152979,-0.5151648744381029,0.1882858131848397,1.006854304275668,0.2861986593075564,-0.3637932987593971,0.288773027786004,-0.672644541317318,-0.2460153075478291,-1.889980778389299,-0.4577743419028086,-0.2207782338307011,1.0
-0.3754592034524099,-0.6073001667991904,0.811156726953446,-0.3704893379533477,-0.1826595423159023,-0.576846669591013,-0.4580747827591544,-0.7294414265706405,0.0314345623602549,0.5290089775096275,-0.5732269871228672,-0.4723310664883209,0.4344870707210054,-0.7674252880057406,-0.4726533629986823,-0.4618802858150569,-0.7820282265336543,0.5747574641388382,-0.6963545232155088,-0.5961328298108778,3.0
-0.9674462917856176,-0.8098936896520759,0.3457237201182123,-0.518502608731453,-0.4585877495726102,-0.5362037820921441,-0.5291728951958327,-0.3605979687530191,-0.2049415878522346,-0.3710594870372506,-0.0627144636075747,-0.7348883740760532,0.0841273771081246,-0.3685336297281613,0.1248707460581818,-0.3674476025818765,-1.1266110070338298,1.12593255765694,-0.4954398482492501,-0.4842199039430663,4.0
-0.3768547904315764,-0.072741446568841,1.2485829135627928,-0.1339416093264476,-0.6689885987490903,-0.7782160431473739,-0.6899781507191382,-0.6500828056706275,-0.0334584271458035,0.3373208008189973,-0.2633256425359458,0.2334987261923239,-0.6975665714483783,-0.6582218272650101,-0.4381926685717451,-0.0982939166010225,-0.4583875035304811,0.7889586686382769,-0.8001538502432032,-0.7243895775216339,1.0
-0.8769844530530515,-0.5972191628838581,-0.7660132604072487,-0.7389355127937702,-0.6344358908106651,-0.995327766573902,-0.953087811912274,-0.8053067310392314,-0.3310184635632259,0.2411929796364363,-0.1243804466730197,-1.2670849735288,0.9619004915264044,-0.7967282429539353,0.0557008515163262,-0.6375734568338113,-0.8894058088475445,1.224986681867792,-0.9444788507478288,-0.9231208433429816,4.0
-0.6807216372678601,0.1341417107467047,0.8945991186501362,0.1189235398784204,-0.3284693215117442,-0.3495820835673826,-0.5614266271088206,-0.4526433036003063,-0.1375680528737855,-0.6593322308563522,-0.280973956400474,-0.2048832124370889,-0.7261141085252497,-0.2828888812130547,-0.2520699475102381,0.2407691656622189,-0.7344458315179584,0.9915514068283438,0.0367535029468164,-0.2666681907994863,4.0
-0.2031393787582461,-0.3362599836565829,0.1466253282500573,-0.1391289114191324,-0.5158493830017595,-0.2445643730033286,0.0678046896321871,0.0974902655920497,-0.4547764418497435,-0.6778762584246848,0.4264990266092602,-0.6351033445459698,0.0948956965449254,0.0729395463987567,-0.0650985278449604,-0.1342458859498752,-0.8233369975338479,0.7163635093003162,-0.2524426617626833,0.0346417987332141,4.0
0.862806665172658,0.3377101306802788,0.5007975350148556,0.2742302671383486,0.6201134390114047,1.0733416873376462,1.3785777885423691,1.0603232267196434,0.1238740744899686,-0.622362960529504,0.2188206598045956,0.2516586381273843,-0.3358303146598528,1.0363480705726222,-0.2456970588654428,0.1367289039753974,1.3924614582107604,-0.668472638626579,1.0640628660689633,1.184890062120176,2.0
0.2948143678344205,-0.0920616830650751,0.1897433762616032,-0.1151044008320168,0.0832194136828971,0.98064498131951,1.1431301455417375,0.9711642294162626,-0.1030473954701129,-0.4529899834793459,0.0079232702684787,1.3441532276300363,0.2493726885102957,1.181549726339414,-0.0540059319270034,0.0914477705603962,1.08781331076384,-0.3571961571499467,1.16157182812024,1.265154507774317,2.0
-0.128284617362635,-0.1654682640787684,0.1497562990281176,-0.3642637312920695,0.9191355514699902,0.1530230271270753,-0.048566752012729,-0.0615024590850811,0.2505517136227917,-0.5556227219156413,0.0354033268485666,0.208524710462357,0.2624364999145021,0.0045869880173351,-0.209369782338521,-0.3282733290105679,1.0849869711380495,-0.4411232486902622,0.3048738277035275,0.0625023136438237,2.0
-0.2075892843975299,0.2613739067171884,1.501892715312289,-0.0307918443757667,-0.3314190234261235,-0.556314760072377,-0.513943229424785,-0.5344306933526737,1.189204935018565,-0.8141911190508961,-0.1753826641385959,-0.8961205521783272,-0.6049940306573908,-0.4677957694002853,-0.2659900625658842,0.1012337665797925,-1.0742190751740015,1.1620061363293417,-0.4592711194857061,-0.4633755554025964,2.0
0.1768952186257565,0.155042905671605,0.4744480100661092,0.124507592497316,0.1114325432923986,0.3246019652741675,0.1343176872491213,0.1073208541203346,-0.3772072392860573,-0.920273924442804,-0.6785134200722374,0.1915068879448351,-0.1558409742150263,0.1535696065945679,-0.4588090621194072,-0.0432272020911962,0.1780428264092846,-0.733659939403282,0.3727197919830423,0.1154343421357614,1.0
0.8435605351639337,0.1642421534701443,-0.224750858218479,0.3298302105614114,-0.019193563324933,0.8335026618796065,1.0488597304718514,0.725015402201843,-0.4388431131016543,-0.6797233417951629,-0.9567464812624078,0.9587251517996516,-0.0353140683830881,0.7635225239637159,-1.0627358997404528,-0.1925622897038798,0.7005167132829274,-1.1340325691778672,0.8652884505111774,1.1862170202177182,1.0
-0.2898370028065589,-0.6325945404964929,-0.7059479050906433,-0.6980617670935546,-0.2591373018448667,0.0393135567740495,0.1336884814902713,-0.0759039149036981,-0.7824850491817218,-0.3319503451334087,0.5439246334057486,0.8446984481389243,0.4077065908830352,-0.0639354193444054,0.5444706404026165,-0.6673364112738099,0.2406971225046965,-0.6997917367823099,0.0533631432206806,0.1263615083082183,2.0
0.4971891030743097,0.6423777327862249,-1.1065448131697528,0.3970667625032167,-0.5404370095193297,1.6269859052486386,0.9463481958470432,1.255400763386236,-1.0755889652451345,-0.0363049790845008,0.4228562919976267,1.451328011507472,-0.8258313355397985,1.3059096243076105,0.3791717559487353,0.5901792219655587,2.385710882800191,-2.8779982996265896,1.6702909041744456,1.083319570321015,3.0
0.4275696233439076,0.7430607115921415,0.3017747347323,0.458689716574175,-0.1649645200558323,0.3019395049855347,-0.0551853279480627,0.0365506207344915,-0.6244048498656928,0.7810309650613559,-1.0109389406204763,0.6454068966126464,-0.4581833471551182,0.0261030547258339,-0.9763044626358022,0.5109863033198891,-0.6723736742468629,-0.9317939334355976,0.2699443587628705,-0.171371511245275,1.0
-0.6487972208042821,-0.6169260058873359,-0.3963657509237315,-0.685732955529084,-0.1627988276681711,-0.6140594536486922,-0.6712650338400094,-0.633008601013815,-0.6486495430425444,0.3377718289479027,-0.1105796691019728,-0.7075755673815192,0.7973147110805898,-0.6517454641593746,-0.072917628778802,-0.7575381086511581,-0.8048558144686042,-0.2726570986102763,-0.5588789897856219,-0.6534416286191347,4.0
0.5421572537295047,0.1375793656888524,-0.2658875451672067,0.3334516143006499,0.0842927742373881,0.2848596042180598,0.4285863301322039,0.0630768001682652,-0.5908529077392557,-0.4156441062257408,-0.5373858782403828,0.0172827944927773,-0.7625050950073436,0.0855854167758251,-0.6353928726570663,0.0598774046868386,1.275234923754576,0.1927015660338159,0.4576777715267784,0.5310347140330531,1.0
0.0777932112595107,0.2253191610994135,-0.0720666386627822,0.3646682833628981,-0.4830802426492168,0.0518625010115433,-0.1133593994947262,-0.1767417957839907,-0.7370768069276384,0.2670028162326031,-0.8047416109645928,-0.9939375556720904,-0.6798337230047806,-0.1619996346777943,-0.8460273392381515,0.0847293118982769,-0.0876790079183125,0.1866446951639384,0.1839572554095482,-0.060167121395338,2.0
-0.028329230022954,0.7760125160205099,1.5378229712883091,0.4287645970972507,-0.0945519230413618,-0.3350637374349674,-0.4582963525371683,-0.1771212486457549,0.8505739904031586,0.2352217370050393,-1.4994972661181771,-0.4223141566016852,-0.3699785527083227,-0.2320838157400532,-1.3443179321560157,0.4580054146311145,-0.0664504358355633,0.5255302748429178,-0.4191354912170851,-0.559461394897108,1.0
0.9810062993047411,1.4050881980186245,1.458855094701041,0.9626641828679152,0.1308560358157025,0.2024589465361395,0.1714988372334629,-0.002413883619143,0.9230700812761355,-0.5543641735616922,-1.4365443621125935,0.2515328594961152,-1.2348085418274324,-0.0885119711405458,-1.4690908954481263,0.8524866525162633,0.4409091526774678,0.7684654838731079,0.0821137058012626,0.0755728144302452,1.0
0.2662167253778362,0.5928134904807115,0.712185361891753,0.2736834881249544,0.6788660786104006,0.2439911082130119,0.0010381434941216,-0.0095797390232008,0.2789155330637374,1.728947129788413,-0.3415746716393064,0.443493087944721,-0.7835387361638697,0.0644883151465953,-0.3498923456111212,0.245859875230249,0.8808621545251712,-0.3067818503264434,0.3802451990139417,0.0644769563619193,1.0
-0.295235837806047,-0.0946584611082515,0.2209873548494407,-0.3216046082239073,-0.732631610760885,-0.5119895177397884,-0.6361967893051899,-0.4513053424419604,-0.712160793165419,-0.5226599229840997,-0.7138539285218283,0.0742300243437579,-0.055501688726841,-0.495147635059477,-0.7224494887724818,-0.4153348772306209,-0.4488332150003249,-0.0280453243252475,-0.5448536092251196,-0.7201718285076139,1.0
-0.0896816537949553,-0.8077100652618662,0.3444174645086178,-0.7398851816065075,0.4277826643113173,-0.6684588051788766,-0.4284020185850942,-0.768060757927852,0.5826495496681985,-0.1645744074796126,-0.4067126307663722,0.5631444104583709,1.3131731727890046,-0.8182910222609497,-0.4867904322322686,-0.9982341928940284,-0.6230468109623142,-0.1047539510478684,-0.7315662587860642,-0.4678550504361504,1.0
0.2857246475403005,0.1668417532639105,0.942773834516088,0.0305494705402211,0.9802221545473102,-0.2651852764751697,-0.3445623662079554,-0.1932568870772698,1.3273437358665534,0.1872462003927887,-0.9678424715034948,0.3788420479280031,-0.1079193592282837,-0.1543140948057447,-1.085879178893624,-0.2456618468201103,-0.6073727223899076,0.4039056932243964,-0.2379998722740208,-0.3372433505786459,1.0
1.2442603374209245,0.2395342549529081,0.5210136562159622,0.2124764698087468,1.208804631497166,0.2632326063339152,0.370346599200828,0.359059171849012,1.3938489106382952,-0.4769873100856294,-1.1359150601806878,-0.095858016731601,0.0214567175364715,0.4233890035248112,-1.1524040582356003,-0.4841443084738991,1.230183883427315,-0.1004417280779274,0.3561004998331532,0.5430870795905365,3.0
0.2258689897553336,0.5846986712724388,1.3665779326614718,0.4160052690043392,-0.176942957841703,-0.2522097067115738,-0.3079278923594972,-0.0495740667750206,0.599233115323774,-0.8269809318296182,-1.3846120628144325,-0.2634869695913972,-0.2054480726324237,-0.0528695517470396,-1.4132784305029271,0.1821560908395753,0.0625993352704274,0.5554167080289119,-0.2922892076429198,-0.4132254206581722,3.0
0.0304967640681932,0.4005190441128925,1.3614324478445363,0.1188813323756323,-0.3723918742835366,-0.4898185635905027,-0.546592423896786,-0.3083121290769903,0.7869025692614363,-0.3366748539753637,-1.549608538339516,0.2345542502246654,-0.2047789934571855,-0.2630822555084759,-1.500811688070272,-0.1449351727614803,0.201018486641763,0.7079834527632209,-0.4876189518858407,-0.6259044105866908,3.0
0.377978409838932,0.3785792541581748,0.8469074904963169,0.2818656043927569,-0.1925535575819052,-0.2464894380392912,-0.1735892810005327,-0.2488995263533167,0.3052723111421831,-0.4442998583594396,-0.8300792105629698,0.2415336506925677,-0.1238631540581232,-0.2272692394286809,-0.8193358422183523,0.0222229998210221,0.2381542088256934,0.4261507123014718,-0.1715292419571336,-0.1166405602456941,3.0
1.3934915442444331,0.5890088949855976,1.033125037068541,0.7895543309318706,1.002716777286183,0.0734496831207421,0.2118333202339486,0.3868418084252675,1.4373563962848266,-0.5378908686080123,-0.9204397842050812,0.5632534491473732,-0.1030248677153743,0.3162401060995342,-1.1546065457150303,0.0295484931312811,0.7226538748321399,-0.110549897055856,0.0093073438957216,0.2209809212180088,3.0
1.9445475107698107,0.9704078509872271,1.246313761602868,1.2138199282098556,1.4704260268912486,0.441617963114624,0.3173123520355222,0.7255412404721246,1.6664966043059204,0.2712980176846713,-1.7322558377821355,0.9099543679556326,-0.6817063514772891,0.6054088202560293,-1.881591876784277,0.2074233375471096,0.6529233799776257,-0.0026050384032453,0.2880499468931858,0.2983121943954064,3.0
2.230630767564941,1.1086028146661406,1.036895706409431,1.1842915592591416,1.1634369221534069,0.3771397104044768,0.4335025536993369,0.7125535960867694,1.642285521319507,-0.551271341423709,-1.3993487826654134,0.110169966766952,-0.7524085267515823,0.7087991383165146,-1.6536581437630424,0.3360553487390241,0.3490145069635036,0.3329253228722139,0.2685314074567416,0.2676911450908603,3.0
-0.0502111739772066,-0.0138399536872357,-0.0830291183879762,0.0196092858174866,-0.6224810092921316,0.1558290792958618,0.0986448273417392,0.0214132378935163,-0.540912720145597,-0.136970025383386,0.1086209768866789,-0.4030631639176523,-0.3150663784562885,0.1062637875216828,0.0686951606024211,0.219664442256215,-0.3510381358581632,0.6819463533232604,0.3933785727313904,0.2898034362697986,4.0
0.8905144062286645,0.8035052841515617,1.4137580856113918,0.6883027524929534,0.3780944097601852,0.1678200933839536,0.2145358723204207,0.0833623755979332,0.8394409291751895,-0.7681820687285996,-1.1647853516911362,-0.1259493513014045,-0.8181075140726041,0.0338003064496005,-1.1152468097462591,0.4523275867943778,0.9863160777496076,0.270153901321231,0.062578731387333,0.0830429762320626,1.0
1.0106765439571297,1.391065108879732,1.743943506118097,1.3066553305927806,0.1114918984461886,0.4457266912399391,0.4878235254786273,0.1994961800276586,1.17223824926855,0.3489040598367791,-0.9595636265421552,-0.5796227331382374,-1.1065175699217504,0.4396903479078718,-1.0864635683140562,1.2309157035028593,0.5002494441041603,0.9108034868382288,0.7820540444398668,0.6485517771947448,1.0
-0.3862127071555749,0.5082893995372912,-0.0955904927209538,0.473230201284753,-0.6064385840079596,0.3314300910710254,0.0667515649026385,-0.0957435622468893,-0.7849311722593354,-0.2696882905107796,0.1342797841037799,-1.0712915669890672,-1.5193721515261724,-0.0706550980694988,0.0447021713369828,0.4984850409044382,-0.8113727624042915,-0.4492852287664339,0.5773682751525431,0.1485658076379405,4.0
